Char   Codepoint     Frequency   Percentage
户      U+06237              6        0.02%
提      U+063D0              6        0.02%
携      U+0643A              6        0.02%
旄      U+065C4              6        0.02%
旋      U+065CB              6        0.02%
暴      U+066B4              6        0.02%
柳      U+067F3              6        0.02%
桓      U+06853              6        0.02%
棠      U+068E0              6        0.02%
棣      U+068E3              6        0.02%
殄      U+06B84              6        0.02%
泱      U+06CF1              6        0.02%
洧      U+06D27              6        0.02%
浚      U+06D5A              6        0.02%
涕      U+06D95              6        0.02%
溃      U+06E83              6        0.02%
溱      U+06EB1              6        0.02%
漆      U+06F06              6        0.02%
潜      U+06F5C              6        0.02%
熙      U+07199              6        0.02%
畜      U+0755C              6        0.02%
登      U+0767B              6        0.02%
禹      U+079B9              6        0.02%
秋      U+079CB              6        0.02%
笙      U+07B19              6        0.02%
笱      U+07B31              6        0.02%
筑      U+07B51              6        0.02%
筵      U+07B75              6        0.02%
管      U+07BA1              6        0.02%
纠      U+07EA0              6        0.02%
绸      U+07EF8              6        0.02%
置      U+07F6E              6        0.02%
翔      U+07FD4              6        0.02%
翘      U+07FD8              6        0.02%
翱      U+07FF1              6        0.02%
肇      U+08087              6        0.02%
育      U+080B2              6        0.02%
舅      U+08205              6        0.02%
艰      U+08270              6        0.02%
芑      U+08291              6        0.02%
荆      U+08346              6        0.02%
荇      U+08347              6        0.02%
菀      U+083C0              6        0.02%
菜      U+083DC              6        0.02%
葭      U+0846D              6        0.02%
蒙      U+08499              6        0.02%
蒲      U+084B2              6        0.02%
蓺      U+084FA              6        0.02%
薨      U+085A8              6        0.02%
藐      U+085D0              6        0.02%
虺      U+0867A              6        0.02%
覃      U+08983              6        0.02%
解      U+089E3              6        0.02%
訏      U+08A0F              6        0.02%
誉      U+08A89              6        0.02%
许      U+08BB8              6        0.02%
谢      U+08C22              6        0.02%
谨      U+08C28              6        0.02%
贼      U+08D3C              6        0.02%
赳      U+08D73              6        0.02%
达      U+08FBE              6        0.02%
近      U+08FD1              6        0.02%
迨      U+08FE8              6        0.02%
速      U+0901F              6        0.02%
遄      U+09044              6        0.02%
酬      U+0916C              6        0.02%
问      U+095EE              6        0.02%
间      U+095F4              6        0.02%
阻      U+0963B              6        0.02%
雄      U+096C4              6        0.02%
颜      U+0989C              6        0.02%
飘      U+098D8              6        0.02%
飨      U+098E8              6        0.02%
騑      U+09A11              6        0.02%
骆      U+09A86              6        0.02%
骖      U+09A96              6        0.02%
髦      U+09AE6              6        0.02%
鹥      U+09E65              6        0.02%
丽      U+04E3D              5        0.02%
亹      U+04EB9              5        0.02%
仕      U+04ED5              5        0.02%
众      U+04F17              5        0.02%
体      U+04F53              5        0.02%
俶      U+04FF6              5        0.02%
倒      U+05012              5        0.02%
倬      U+0502C              5        0.02%
僭      U+050ED              5        0.02%
元      U+05143              5        0.02%
冰      U+051B0              5        0.02%
冲      U+051B2              5        0.02%
凄      U+051C4              5        0.02%
击      U+051FB              5        0.02%
前      U+0524D              5        0.02%
卿      U+0537F              5        0.02%
号      U+053F7              5        0.02%
各      U+05404              5        0.02%
吊      U+0540A              5        0.02%
嘏      U+0560F              5        0.02%
因      U+056E0              5        0.02%
垂      U+05782              5        0.02%
垣      U+057A3              5        0.02%
基      U+057FA              5        0.02%
奥      U+05965              5        0.02%
姬      U+059EC              5        0.02%
宪      U+05BAA              5        0.02%
宴      U+05BB4              5        0.02%
尹      U+05C39              5        0.02%
展      U+05C55              5        0.02%
岐      U+05C90              5        0.02%
幽      U+05E7D              5        0.02%
应      U+05E94              5        0.02%
庚      U+05E9A              5        0.02%
张      U+05F20              5        0.02%
弥      U+05F25              5        0.02%
忒      U+05FD2              5        0.02%
怿      U+0603F              5        0.02%
恒      U+06052              5        0.02%
悄      U+06084              5        0.02%
戚      U+0621A              5        0.02%
扫      U+0626B              5        0.02%
捷      U+06377              5        0.02%
揖      U+063D6              5        0.02%
揭      U+063ED              5        0.02%
摽      U+0647D              5        0.02%
播      U+064AD              5        0.02%
收      U+06536              5        0.02%
改      U+06539              5        0.02%
旻      U+065FB              5        0.02%
曹      U+066F9              5        0.02%
李      U+0674E              5        0.02%
枚      U+0679A              5        0.02%
株      U+0682A              5        0.02%
桀      U+06840              5        0.02%
桧      U+06867              5        0.02%
棫      U+068EB              5        0.02%
榛      U+0699B              5        0.02%
樛      U+06A1B              5        0.02%
欲      U+06B32              5        0.02%
殆      U+06B86              5        0.02%
毋      U+06BCB              5        0.02%
汔      U+06C54              5        0.02%
汾      U+06C7E              5        0.02%
泥      U+06CE5              5        0.02%
洒      U+06D12              5        0.02%
活      U+06D3B              5        0.02%
浸      U+06D78              5        0.02%
涧      U+06DA7              5        0.02%
淠      U+06DE0              5        0.02%
渚      U+06E1A              5        0.02%
濡      U+06FE1              5        0.02%
灭      U+0706D              5        0.02%
特      U+07279              5        0.02%
璋      U+0748B              5        0.02%
破      U+07834              5        0.02%
祝      U+0795D              5        0.02%
祥      U+07965              5        0.02%
禋      U+0798B              5        0.02%
稻      U+07A3B              5        0.02%
空      U+07A7A              5        0.02%
絺      U+07D7A              5        0.02%
结      U+07ED3              5        0.02%
缁      U+07F01              5        0.02%
缪      U+07F2A              5        0.02%
罴      U+07F74              5        0.02%
耜      U+0801C              5        0.02%
肤      U+080A4              5        0.02%
膺      U+081BA              5        0.02%
致      U+081F4              5        0.02%
舌      U+0820C              5        0.02%
芬      U+082AC              5        0.02%
苇      U+082C7              5        0.02%
茅      U+08305              5        0.02%
蔓      U+08513              5        0.02%
蘩      U+08629              5        0.02%
蝇      U+08747              5        0.02%
蟀      U+087C0              5        0.02%
蟊      U+087CA              5        0.02%
蟋      U+087CB              5        0.02%
衍      U+0884D              5        0.02%
衮      U+0886E              5        0.02%
褧      U+08927              5        0.02%
襄      U+08944              5        0.02%
要      U+08981              5        0.02%
讹      U+08BB9              5        0.02%
诡      U+08BE1              5        0.02%
象      U+08C61              5        0.02%
贯      U+08D2F              5        0.02%
贻      U+08D3B              5        0.02%
跃      U+08DC3              5        0.02%
跄      U+08DC4              5        0.02%
逸      U+09038              5        0.02%
遇      U+09047              5        0.02%
邪      U+090AA              5        0.02%
阪      U+0962A              5        0.02%
陨      U+09668              5        0.02%
随      U+0968F              5        0.02%
霜      U+0971C              5        0.02%
鞫      U+097AB              5        0.02%
饱      U+09971              5        0.02%
鳲      U+09CF2              5        0.02%
鴥      U+09D25              5        0.02%
鸨      U+09E28              5        0.02%
鸮      U+09E2E              5        0.02%
鹑      U+09E51              5        0.02%
龟      U+09F9F              5        0.02%
乡      U+04E61              4        0.01%
亨      U+04EA8              4        0.01%
亲      U+04EB2              4        0.01%
伏      U+04F0F              4        0.01%
佐      U+04F50              4        0.01%
余      U+04F59              4        0.01%
傩      U+050A9              4        0.01%
儦      U+05126              4        0.01%
冯      U+051AF              4        0.01%
冽      U+051BD              4        0.01%
凉      U+051C9              4        0.01%
助      U+052A9              4        0.01%
卉      U+05349              4        0.01%
占      U+05360              4        0.01%
卢      U+05362              4        0.01%
厘      U+05398              4        0.01%
厚      U+0539A              4        0.01%
县      U+053BF              4        0.01%
司      U+053F8              4        0.01%
咎      U+0548E              4        0.01%
咽      U+054BD              4        0.01%
啄      U+05544              4        0.01%
喓      U+05593              4        0.01%
图      U+056FE              4        0.01%
均      U+05747              4        0.01%
坟      U+0575F              4        0.01%
坰      U+05770              4        0.01%
塞      U+0585E              4        0.01%
填      U+0586B              4        0.01%
契      U+05951              4        0.01%
姓      U+059D3              4        0.01%
宋      U+05B8B              4        0.01%
宵      U+05BB5              4        0.01%
屏      U+05C4F              4        0.01%
屦      U+05C66              4        0.01%
岩      U+05CA9              4        0.01%
岳      U+05CB3              4        0.01%
岸      U+05CB8              4        0.01%
崔      U+05D14              4        0.01%
崩      U+05D29              4        0.01%
建      U+05EFA              4        0.01%
弋      U+05F0B              4        0.01%
引      U+05F15              4        0.01%
忍      U+05FCD              4        0.01%
愈      U+06108              4        0.01%
慰      U+06170              4        0.01%
憎      U+0618E              4        0.01%
懿      U+061FF              4        0.01%
戈      U+06208              4        0.01%
戍      U+0620D              4        0.01%
战      U+06218              4        0.01%
戢      U+06222              4        0.01%
截      U+0622A              4        0.01%
扈      U+06248              4        0.01%
折      U+06298              4        0.01%
招      U+062DB              4        0.01%
挹      U+06339              4        0.01%
捄      U+06344              4        0.01%
据      U+0636E              4        0.01%
掺      U+063BA              4        0.01%
摧      U+06467              4        0.01%
攻      U+0653B              4        0.01%
敏      U+0654F              4        0.01%
昏      U+0660F              4        0.01%
曀      U+066C0              4        0.01%
朕      U+06715              4        0.01%
板      U+0677F              4        0.01%
析      U+06790              4        0.01%
枝      U+0679D              4        0.01%
柯      U+067EF              4        0.01%
栩      U+06829              4        0.01%
椓      U+06913              4        0.01%
槃      U+069C3              4        0.01%
槛      U+069DB              4        0.01%
橐      U+06A50              4        0.01%
毕      U+06BD5              4        0.01%
毖      U+06BD6              4        0.01%
毛      U+06BDB              4        0.01%
汝      U+06C5D              4        0.01%
沚      U+06C9A              4        0.01%
沦      U+06CA6              4        0.01%
沸      U+06CB8              4        0.01%
泂      U+06CC2              4        0.01%
注      U+06CE8              4        0.01%
泳      U+06CF3              4        0.01%
泾      U+06CFE              4        0.01%
洛      U+06D1B              4        0.01%
渴      U+06E34              4        0.01%
潦      U+06F66              4        0.01%
濛      U+06FDB              4        0.01%
瀼      U+0703C              4        0.01%
灌      U+0704C              4        0.01%
炙      U+07099              4        0.01%
炰      U+070B0              4        0.01%
煌      U+0714C              4        0.01%
熊      U+0718A              4        0.01%
熏      U+0718F              4        0.01%
牖      U+07256              4        0.01%
狃      U+072C3              4        0.01%
狡      U+072E1              4        0.01%
狼      U+072FC              4        0.01%
理      U+07406              4        0.01%
瑕      U+07455              4        0.01%
瓠      U+074E0              4        0.01%
的      U+07684              4        0.01%
益      U+076CA              4        0.01%
目      U+076EE              4        0.01%
眷      U+07737              4        0.01%
瞿      U+077BF              4        0.01%
磬      U+078EC              4        0.01%
祭      U+0796D              4        0.01%
祸      U+07978              4        0.01%
种      U+079CD              4        0.01%
秣      U+079E3              4        0.01%
秬      U+079EC              4        0.01%
稚      U+07A1A              4        0.01%
穰      U+07A70              4        0.01%
穴      U+07A74              4        0.01%
簟      U+07C1F              4        0.01%
簧      U+07C27              4        0.01%
絷      U+07D77              4        0.01%
约      U+07EA6              4        0.01%
纲      U+07EB2              4        0.01%
绍      U+07ECD              4        0.01%
继      U+07EE7              4        0.01%
绩      U+07EE9              4        0.01%
绪      U+07EEA              4        0.01%
续      U+07EED              4        0.01%
罝      U+07F5D              4        0.01%
罶      U+07F76              4        0.01%
罹      U+07F79              4        0.01%
翙      U+07FD9              4        0.01%
耇      U+08007              4        0.01%
胜      U+080DC              4        0.01%
脂      U+08102              4        0.01%
膏      U+0818F              4        0.01%
膴      U+081B4              4        0.01%
臻      U+081FB              4        0.01%
舄      U+08204              4        0.01%
芒      U+08292              4        0.01%
苌      U+082CC              4        0.01%
苓      U+082D3              4        0.01%
苕      U+082D5              4        0.01%
荏      U+0834F              4        0.01%
荐      U+08350              4        0.01%
莠      U+083A0              4        0.01%
落      U+0843D              4        0.01%
葑      U+08451              4        0.01%
蒹      U+084B9              4        0.01%
蓬      U+084EC              4        0.01%
蓷      U+084F7              4        0.01%
蔼      U+0853C              4        0.01%
蔽      U+0853D              4        0.01%
虚      U+0865A              4        0.01%
蜉      U+08709              4        0.01%
蝣      U+08763              4        0.01%
觥      U+089E5              4        0.01%
訿      U+08A3F              4        0.01%
试      U+08BD5              4        0.01%
诵      U+08BF5              4        0.01%
谖      U+08C16              4        0.01%
豹      U+08C79              4        0.01%
败      U+08D25              4        0.01%
趯      U+08DAF              4        0.01%
足      U+08DB3              4        0.01%
跋      U+08DCB              4        0.01%
践      U+08DF5              4        0.01%
跻      U+08DFB              4        0.01%
蹙      U+08E59              4        0.01%
过      U+08FC7              4        0.01%
追      U+08FFD              4        0.01%
逅      U+09005              4        0.01%
逾      U+0903E              4        0.01%
遭      U+0906D              4        0.01%
邂      U+09082              4        0.01%
邑      U+09091              4        0.01%
邛      U+0909B              4        0.01%
邻      U+090BB              4        0.01%
醴      U+091B4              4        0.01%
钓      U+09493              4        0.01%
钦      U+094A6              4        0.01%
钩      U+094A9              4        0.01%
锵      U+09535              4        0.01%
陂      U+09642              4        0.01%
附      U+09644              4        0.01%
除      U+09664              4        0.01%
隅      U+09685              4        0.01%
隼      U+096BC              4        0.01%
雎      U+096CE              4        0.01%
鞗      U+09797              4        0.01%
鞠      U+097A0              4        0.01%
頍      U+0980D              4        0.01%
饯      U+0996F              4        0.01%
馆      U+09986              4        0.01%
馌      U+0998C              4        0.01%
骊      U+09A8A              4        0.01%
鱮      U+09C6E              4        0.01%
鲤      U+09CA4              4        0.01%
鸯      U+09E2F              4        0.01%
鸱      U+09E31              4        0.01%
鸳      U+09E33              4        0.01%
鹤      U+09E64              4        0.01%
麀      U+09E80              4        0.01%
黾      U+09EFE              4        0.01%
齿      U+09F7F              4        0.01%
严      U+04E25              3        0.01%
主      U+04E3B              3        0.01%
久      U+04E45              3        0.01%
义      U+04E49              3        0.01%
乌      U+04E4C              3        0.01%
了      U+04E86              3        0.01%
争      U+04E89              3        0.01%
代      U+04EE3              3        0.01%
仳      U+04EF3              3        0.01%
佗      U+04F57              3        0.01%
佼      U+04F7C              3        0.01%
佽      U+04F7D              3        0.01%
侵      U+04FB5              3        0.01%
傅      U+05085              3        0.01%
僚      U+050DA              3        0.01%
兰      U+05170              3        0.01%
兵      U+05175              3        0.01%
典      U+05178              3        0.01%
养      U+0517B              3        0.01%
冓      U+05193              3        0.01%
冠      U+051A0              3        0.01%
冢      U+051A2              3        0.01%
冥      U+051A5              3        0.01%
况      U+051B5              3        0.01%
凤      U+051E4              3        0.01%
凯      U+051EF              3        0.01%
凰      U+051F0              3        0.01%
凶      U+051F6              3        0.01%
凿      U+051FF              3        0.01%
刀      U+05200              3        0.01%
刈      U+05208              3        0.01%
刍      U+0520D              3        0.01%
剥      U+05265              3        0.01%
勇      U+052C7              3        0.01%
匏      U+0530F              3        0.01%
单      U+05355              3        0.01%
合      U+05408              3        0.01%
向      U+05411              3        0.01%
员      U+05458              3        0.01%
咸      U+054B8              3        0.01%
唯      U+0552F              3        0.01%
嘤      U+05624              3        0.01%
固      U+056FA              3        0.01%
圉      U+05709              3        0.01%
坐      U+05750              3        0.01%
坚      U+0575A              3        0.01%
域      U+057DF              3        0.01%
埸      U+057F8              3        0.01%
堵      U+05835              3        0.01%
塈      U+05848              3        0.01%
墓      U+05893              3        0.01%
增      U+0589E              3        0.01%
壶      U+058F6              3        0.01%
奉      U+05949              3        0.01%
奋      U+0594B              3        0.01%
奠      U+05960              3        0.01%
妣      U+059A3              3        0.01%
姑      U+059D1              3        0.01%
媒      U+05A92              3        0.01%
孚      U+05B5A              3        0.01%
孽      U+05B7D              3        0.01%
宰      U+05BB0              3        0.01%
密      U+05BC6              3        0.01%
寒      U+05BD2              3        0.01%
寘      U+05BD8              3        0.01%
寺      U+05BFA              3        0.01%
尘      U+05C18              3        0.01%
尤      U+05C24              3        0.01%
尽      U+05C3D              3        0.01%
属      U+05C5E              3        0.01%
席      U+05E2D              3        0.01%
床      U+05E8A              3        0.01%
废      U+05E9F              3        0.01%
开      U+05F00              3        0.01%
弘      U+05F18              3        0.01%
弨      U+05F28              3        0.01%
忾      U+05FFE              3        0.01%
怛      U+0601B              3        0.01%
性      U+06027              3        0.01%
恐      U+06050              3        0.01%
悼      U+060BC              3        0.01%
惊      U+060CA              3        0.01%
惸      U+060F8              3        0.01%
慝      U+0615D              3        0.01%
戏      U+0620F              3        0.01%
抱      U+062B1              3        0.01%
拔      U+062D4              3        0.01%
拜      U+062DC              3        0.01%
挟      U+0631F              3        0.01%
捋      U+0634B              3        0.01%
摇      U+06447              3        0.01%
攘      U+06518              3        0.01%
效      U+06548              3        0.01%
救      U+06551              3        0.01%
数      U+06570              3        0.01%
整      U+06574              3        0.01%
斗      U+06597              3        0.01%
断      U+065AD              3        0.01%
族      U+065CF              3        0.01%
昆      U+06606              3        0.01%
晏      U+0664F              3        0.01%
晞      U+0665E              3        0.01%
晤      U+06664              3        0.01%
晦      U+06666              3        0.01%
晨      U+06668              3        0.01%
暇      U+06687              3        0.01%
暵      U+066B5              3        0.01%
曲      U+066F2              3        0.01%
朴      U+06734              3        0.01%
杂      U+06742              3        0.01%
权      U+06743              3        0.01%
格      U+0683C              3        0.01%
桐      U+06850              3        0.01%
歆      U+06B46              3        0.01%
步      U+06B65              3        0.01%
歼      U+06B7C              3        0.01%
殊      U+06B8A              3        0.01%
毁      U+06BC1              3        0.01%
毒      U+06BD2              3        0.01%
沔      U+06C94              3        0.01%
沤      U+06CA4              3        0.01%
沬      U+06CAC              3        0.01%
沱      U+06CB1              3        0.01%
沼      U+06CBC              3        0.01%
洄      U+06D04              3        0.01%
洲      U+06D32              3        0.01%
洸      U+06D38              3        0.01%
浅      U+06D45              3        0.01%
浒      U+06D52              3        0.01%
浣      U+06D63              3        0.01%
涖      U+06D96              3        0.01%
涟      U+06D9F              3        0.01%
涣      U+06DA3              3        0.01%
涤      U+06DA4              3        0.01%
渥      U+06E25              3        0.01%
湿      U+06E7F              3        0.01%
漕      U+06F15              3        0.01%
瀰      U+07030              3        0.01%
炎      U+0708E              3        0.01%
炽      U+070BD              3        0.01%
烂      U+070C2              3        0.01%
照      U+07167              3        0.01%
牂      U+07242              3        0.01%
牙      U+07259              3        0.01%
牺      U+0727A              3        0.01%
狄      U+072C4              3        0.01%
狱      U+072F1              3        0.01%
猎      U+0730E              3        0.01%
玱      U+073B1              3        0.01%
玷      U+073B7              3        0.01%
琐      U+07410              3        0.01%
琢      U+07422              3        0.01%
瑳      U+07473              3        0.01%
甥      U+07525              3        0.01%
男      U+07537              3        0.01%
番      U+0756A              3        0.01%
畯      U+0756F              3        0.01%
皆      U+07686              3        0.01%
皓      U+07693              3        0.01%
皮      U+076AE              3        0.01%
盗      U+076D7              3        0.01%
睆      U+07746              3        0.01%
瞽      U+077BD              3        0.01%
矧      U+077E7              3        0.01%
示      U+0793A              3        0.01%
社      U+0793E              3        0.01%
祇      U+07947              3        0.01%
祛      U+0795B              3        0.01%
秀      U+079C0              3        0.01%
积      U+079EF              3        0.01%
称      U+079F0              3        0.01%
稽      U+07A3D              3        0.01%
穹      U+07A79              3        0.01%
笠      U+07B20              3        0.01%
箕      U+07B95              3        0.01%
篇      U+07BC7              3        0.01%
簋      U+07C0B              3        0.01%
粟      U+07C9F              3        0.01%
繁      U+07E41              3        0.01%
纳      U+07EB3              3        0.01%
组      U+07EC4              3        0.01%
织      U+07EC7              3        0.01%
绣      U+07EE3              3        0.01%
绰      U+07EF0              3        0.01%
缺      U+07F3A              3        0.01%
罄      U+07F44              3        0.01%
罍      U+07F4D              3        0.01%
罟      U+07F5F              3        0.01%
羹      U+07FB9              3        0.01%
翕      U+07FD5              3        0.01%
翟      U+07FDF              3        0.01%
翦      U+07FE6              3        0.01%
耆      U+08006              3        0.01%
耽      U+0803D              3        0.01%
聪      U+0806A              3        0.01%
肥      U+080A5              3        0.01%
肺      U+080BA              3        0.01%
胶      U+080F6              3        0.01%
脊      U+0810A              3        0.01%
腓      U+08153              3        0.01%
舆      U+08206              3        0.01%
色      U+08272              3        0.01%
芄      U+08284              3        0.01%
苾      U+082FE              3        0.01%
药      U+0836F              3        0.01%
菅      U+083C5              3        0.01%
菑      U+083D1              3        0.01%
葵      U+08475              3        0.01%
蔌      U+0850C              3        0.01%
蕃      U+08543              3        0.01%
薮      U+085AE              3        0.01%
藏      U+085CF              3        0.01%
虔      U+08654              3        0.01%
蜩      U+08729              3        0.01%
衎      U+0884E              3        0.01%
被      U+088AB              3        0.01%
裒      U+088D2              3        0.01%
褎      U+0890E              3        0.01%
褰      U+08930              3        0.01%
襛      U+0895B              3        0.01%
觉      U+089C9              3        0.01%
觩      U+089E9              3        0.01%
觱      U+089F1              3        0.01%
訩      U+08A29              3        0.01%
譬      U+08B6C              3        0.01%
训      U+08BAD              3        0.01%
识      U+08BC6              3        0.01%
话      U+08BDD              3        0.01%
谅      U+08C05              3        0.01%
谏      U+08C0F              3        0.01%
貊      U+08C8A              3        0.01%
负      U+08D1F              3        0.01%
质      U+08D28              3        0.01%
赉      U+08D49              3        0.01%
赎      U+08D4E              3        0.01%
越      U+08D8A              3        0.01%
趣      U+08DA3              3        0.01%
趾      U+08DBE              3        0.01%
跂      U+08DC2              3        0.01%
辅      U+08F85              3        0.01%
辑      U+08F91              3        0.01%
辗      U+08F97              3        0.01%
迄      U+08FC4              3        0.01%
迷      U+08FF7              3        0.01%
选      U+09009              3        0.01%
逍      U+0900D              3        0.01%
逑      U+09011              3        0.01%
遍      U+0904D              3        0.01%
遒      U+09052              3        0.01%
遥      U+09065              3        0.01%
酢      U+09162              3        0.01%
鉴      U+09274              3        0.01%
鋈      U+092C8              3        0.01%
鍭      U+0936D              3        0.01%
铺      U+094FA              3        0.01%
镳      U+09573              3        0.01%
閟      U+0959F              3        0.01%
阅      U+09605              3        0.01%
防      U+09632              3        0.01%
阶      U+09636              3        0.01%
雌      U+096CC              3        0.01%
雝      U+096DD              3        0.01%
霆      U+09706              3        0.01%
霏      U+0970F              3        0.01%
非      U+0975E              3        0.01%
面      U+09762              3        0.01%
鞉      U+09789              3        0.01%
韔      U+097D4              3        0.01%
领      U+09886              3        0.01%
颙      U+09899              3        0.01%
餱      U+09931              3        0.01%
馑      U+09991              3        0.01%
驺      U+09A7A              3        0.01%
鲔      U+09C94              3        0.01%
鳣      U+09CE3              3        0.01%
鵻      U+09D7B              3        0.01%
鸧      U+09E27              3        0.01%
麃      U+09E83              3        0.01%
黎      U+09ECE              3        0.01%
丸      U+04E38              2        0.01%
亚      U+04E9A              2        0.01%
仁      U+04EC1              2        0.01%
仙      U+04ED9              2        0.01%
仡      U+04EE1              2        0.01%
仰      U+04EF0              2        0.01%
伎      U+04F0E              2        0.01%
伾      U+04F3E              2        0.01%
佌      U+04F4C              2        0.01%
佶      U+04F76              2        0.01%
佻      U+04F7B              2        0.01%
侜      U+04F9C              2        0.01%
俅      U+04FC5              2        0.01%
俣      U+04FE3              2        0.01%
俴      U+04FF4              2        0.01%
候      U+05019              2        0.01%
借      U+0501F              2        0.01%
倡      U+05021              2        0.01%
值      U+0503C              2        0.01%
倾      U+0503E              2        0.01%
偃      U+05043              2        0.01%
傍      U+0508D              2        0.01%
傞      U+0509E              2        0.01%
僛      U+050DB              2        0.01%
僮      U+050EE              2        0.01%
僴      U+050F4              2        0.01%
兑      U+05151              2        0.01%
兽      U+0517D              2        0.01%
军      U+0519B              2        0.01%
函      U+051FD              2        0.01%
利      U+05229              2        0.01%
削      U+0524A              2        0.01%
副      U+0526F              2        0.01%
动      U+052A8              2        0.01%
勤      U+052E4              2        0.01%
勺      U+052FA              2        0.01%
匊      U+0530A              2        0.01%
匍      U+0530D              2        0.01%
匐      U+05310              2        0.01%
匡      U+05321              2        0.01%
匹      U+05339              2        0.01%
卑      U+05351              2        0.01%
厎      U+0538E              2        0.01%
厩      U+053A9              2        0.01%
叟      U+053DF              2        0.01%
史      U+053F2              2        0.01%
吐      U+05410              2        0.01%
吴      U+05434              2        0.01%
咺      U+054BA              2        0.01%
哓      U+054D3              2        0.01%
哙      U+054D9              2        0.01%
哿      U+054FF              2        0.01%
唁      U+05501              2        0.01%
唪      U+0552A              2        0.01%
啍      U+0554D              2        0.01%
啜      U+0555C              2        0.01%
啸      U+05578              2        0.01%
嗜      U+055DC              2        0.01%
嗷      U+055F7              2        0.01%
嘻      U+0563B              2        0.01%
噫      U+0566B              2        0.01%
噬      U+0566C              2        0.01%
噳      U+05673              2        0.01%
圃      U+05703              2        0.01%
地      U+05730              2        0.01%
坏      U+0574F              2        0.01%
坻      U+0577B              2        0.01%
埙      U+057D9              2        0.01%
埤      U+057E4              2        0.01%
堪      U+0582A              2        0.01%
墐      U+05890              2        0.01%
墠      U+058A0              2        0.01%
壹      U+058F9              2        0.01%
失      U+05931              2        0.01%
奭      U+0596D              2        0.01%
妹      U+059B9              2        0.01%
姒      U+059D2              2        0.01%
姞      U+059DE              2        0.01%
娄      U+05A04              2        0.01%
娑      U+05A11              2        0.01%
婆      U+05A46              2        0.01%
嫄      U+05AC4              2        0.01%
嬛      U+05B1B              2        0.01%
宝      U+05B9D              2        0.01%
宽      U+05BBD              2        0.01%
寔      U+05BD4              2        0.01%
封      U+05C01              2        0.01%
局      U+05C40              2        0.01%
屑      U+05C51              2        0.01%
岵      U+05CB5              2        0.01%
峨      U+05CE8              2        0.01%
崧      U+05D27              2        0.01%
嵬      U+05D6C              2        0.01%
幅      U+05E45              2        0.01%
幝      U+05E5D              2        0.01%
幠      U+05E60              2        0.01%
幪      U+05E6A              2        0.01%
庐      U+05E90              2        0.01%
庞      U+05E9E              2        0.01%
庾      U+05EBE              2        0.01%
弄      U+05F04              2        0.01%
弭      U+05F2D              2        0.01%
彧      U+05F67              2        0.01%
律      U+05F8B              2        0.01%
徽      U+05FBD              2        0.01%
忝      U+05FDD              2        0.01%
忮      U+05FEE              2        0.01%
怙      U+06019              2        0.01%
怠      U+06020              2        0.01%
急      U+06025              2        0.01%
怲      U+06032              2        0.01%
恫      U+0606B              2        0.01%
悁      U+06081              2        0.01%
悸      U+060B8              2        0.01%
惄      U+060C4              2        0.01%
惔      U+060D4              2        0.01%
惕      U+060D5              2        0.01%
惙      U+060D9              2        0.01%
惧      U+060E7              2        0.01%
愒      U+06112              2        0.01%
感      U+0611F              2        0.01%
愠      U+06120              2        0.01%
愧      U+06127              2        0.01%
慨      U+06168              2        0.01%
慱      U+06171              2        0.01%
憯      U+061AF              2        0.01%
懆      U+061C6              2        0.01%
戁      U+06201              2        0.01%
房      U+0623F              2        0.01%
扶      U+06276              2        0.01%
抽      U+062BD              2        0.01%
拨      U+062E8              2        0.01%
择      U+062E9              2        0.01%
括      U+062EC              2        0.01%
挃      U+06303              2        0.01%
控      U+063A7              2        0.01%
握      U+063E1              2        0.01%
揥      U+063E5              2        0.01%
援      U+063F4              2        0.01%
摄      U+06444              2        0.01%
支      U+0652F              2        0.01%
敛      U+0655B              2        0.01%
斤      U+065A4              2        0.01%
斨      U+065A8              2        0.01%
斩      U+065A9              2        0.01%
旁      U+065C1              2        0.01%
旌      U+065CC              2        0.01%
早      U+065E9              2        0.01%
旬      U+065EC              2        0.01%
昼      U+0663C              2        0.01%
晛      U+0665B              2        0.01%
晢      U+06662              2        0.01%
晣      U+06663              2        0.01%
暑      U+06691              2        0.01%
替      U+066FF              2        0.01%
最      U+06700              2        0.01%
朅      U+06705              2        0.01%
朔      U+06714              2        0.01%
本      U+0672C              2        0.01%
杀      U+06740              2        0.01%
杲      U+06772              2        0.01%
杻      U+0677B              2        0.01%
构      U+06784              2        0.01%
枌      U+0678C              2        0.01%
枕      U+06795              2        0.01%
枢      U+067A2              2        0.01%
染      U+067D3              2        0.01%
栲      U+06832              2        0.01%
栾      U+0683E              2        0.01%
桷      U+06877              2        0.01%
梓      U+06893              2        0.01%
梗      U+06897              2        0.01%
椅      U+06905              2        0.01%
楫      U+0696B              2        0.01%
楹      U+06979              2        0.01%
樊      U+06A0A              2        0.01%
樗      U+06A17              2        0.01%
欣      U+06B23              2        0.01%
歗      U+06B57              2        0.01%
残      U+06B8B              2        0.01%
殖      U+06B96              2        0.01%
殽      U+06BBD              2        0.01%
殿      U+06BBF              2        0.01%
毗      U+06BD7              2        0.01%
毳      U+06BF3              2        0.01%
氐      U+06C10              2        0.01%
氓      U+06C13              2        0.01%
汎      U+06C4E              2        0.01%
汕      U+06C55              2        0.01%
汜      U+06C5C              2        0.01%
污      U+06C61              2        0.01%
汶      U+06C76              2        0.01%
