Char   Codepoint     Frequency   Percentage
墉      U+05889              3        0.01%
够      U+0591F              3        0.01%
套      U+05957              3        0.01%
奢      U+05962              3        0.01%
妍      U+0598D              3        0.01%
婿      U+05A7F              3        0.01%
孝      U+05B5D              3        0.01%
它      U+05B83              3        0.01%
审      U+05BA1              3        0.01%
宣      U+05BA3              3        0.01%
寺      U+05BFA              3        0.01%
射      U+05C04              3        0.01%
嵌      U+05D4C              3        0.01%
巢      U+05DE2              3        0.01%
帛      U+05E1B              3        0.01%
幢      U+05E62              3        0.01%
弘      U+05F18              3        0.01%
志      U+05FD7              3        0.01%
怡      U+06021              3        0.01%
怯      U+0602F              3        0.01%
恐      U+06050              3        0.01%
悦      U+060A6              3        0.01%
悬      U+060AC              3        0.01%
惯      U+060EF              3        0.01%
懊      U+061CA              3        0.01%
戈      U+06208              3        0.01%
戟      U+0621F              3        0.01%
扁      U+06241              3        0.01%
抄      U+06284              3        0.01%
投      U+06295              3        0.01%
护      U+062A4              3        0.01%
拌      U+062CC              3        0.01%
拜      U+062DC              3        0.01%
拢      U+062E2              3        0.01%
拦      U+062E6              3        0.01%
挨      U+06328              3        0.01%
挹      U+06339              3        0.01%
授      U+06388              3        0.01%
掌      U+0638C              3        0.01%
搔      U+06414              3        0.01%
擦      U+064E6              3        0.01%
支      U+0652F              3        0.01%
敞      U+0655E              3        0.01%
斟      U+0659F              3        0.01%
旎      U+065CE              3        0.01%
旖      U+065D6              3        0.01%
昆      U+06606              3        0.01%
昧      U+06627              3        0.01%
昵      U+06635              3        0.01%
晦      U+06666              3        0.01%
朗      U+06717              3        0.01%
板      U+0677F              3        0.01%
枉      U+06789              3        0.01%
架      U+067B6              3        0.01%
柏      U+067CF              3        0.01%
柢      U+067E2              3        0.01%
桁      U+06841              3        0.01%
榴      U+069B4              3        0.01%
槁      U+069C1              3        0.01%
槿      U+069FF              3        0.01%
款      U+06B3E              3        0.01%
殷      U+06BB7              3        0.01%
毯      U+06BEF              3        0.01%
氏      U+06C0F              3        0.01%
沐      U+06C90              3        0.01%
治      U+06CBB              3        0.01%
沿      U+06CBF              3        0.01%
洒      U+06D12              3        0.01%
洪      U+06D2A              3        0.01%
渍      U+06E0D              3        0.01%
渠      U+06E20              3        0.01%
湾      U+06E7E              3        0.01%
溜      U+06E9C              3        0.01%
潋      U+06F4B              3        0.01%
澄      U+06F84              3        0.01%
澹      U+06FB9              3        0.01%
灞      U+0705E              3        0.01%
灶      U+07076              3        0.01%
烘      U+070D8              3        0.01%
热      U+070ED              3        0.01%
现      U+073B0              3        0.01%
球      U+07403              3        0.01%
申      U+07533              3        0.01%
皎      U+0768E              3        0.01%
皮      U+076AE              3        0.01%
睹      U+07779              3        0.01%
磬      U+078EC              3        0.01%
祚      U+0795A              3        0.01%
科      U+079D1              3        0.01%
积      U+079EF              3        0.01%
稍      U+07A0D              3        0.01%
窈      U+07A88              3        0.01%
窕      U+07A95              3        0.01%
竿      U+07AFF              3        0.01%
签      U+07B7E              3        0.01%
篱      U+07BF1              3        0.01%
籙      U+07C59              3        0.01%
粒      U+07C92              3        0.01%
粟      U+07C9F              3        0.01%
糊      U+07CCA              3        0.01%
緺      U+07DFA              3        0.01%
缅      U+07F05              3        0.01%
缠      U+07F20              3        0.01%
缨      U+07F28              3        0.01%
缭      U+07F2D              3        0.01%
罍      U+07F4D              3        0.01%
罾      U+07F7E              3        0.01%
耶      U+08036              3        0.01%
股      U+080A1              3        0.01%
肯      U+080AF              3        0.01%
脐      U+08110              3        0.01%
膝      U+0819D              3        0.01%
舫      U+0822B              3        0.01%
艺      U+0827A              3        0.01%
芍      U+0828D              3        0.01%
芝      U+0829D              3        0.01%
茸      U+08338              3        0.01%
荻      U+0837B              3        0.01%
莽      U+083BD              3        0.01%
萍      U+0840D              3        0.01%
萝      U+0841D              3        0.01%
萱      U+08431              3        0.01%
葆      U+08446              3        0.01%
葬      U+0846C              3        0.01%
蒿      U+084BF              3        0.01%
蔓      U+08513              3        0.01%
蔷      U+08537              3        0.01%
薇      U+08587              3        0.01%
虫      U+0866B              3        0.01%
蛄      U+086C4              3        0.01%
蝇      U+08747              3        0.01%
蟪      U+087EA              3        0.01%
衿      U+0887F              3        0.01%
裂      U+088C2              3        0.01%
褥      U+08925              3        0.01%
觅      U+089C5              3        0.01%
视      U+089C6              3        0.01%
觽      U+089FD              3        0.01%
议      U+08BAE              3        0.01%
诵      U+08BF5              3        0.01%
貂      U+08C82              3        0.01%
赤      U+08D64              3        0.01%
赴      U+08D74              3        0.01%
踯      U+08E2F              3        0.01%
躅      U+08E85              3        0.01%
轤      U+08F64              3        0.01%
运      U+08FD0              3        0.01%
迫      U+08FEB              3        0.01%
退      U+09000              3        0.01%
造      U+09020              3        0.01%
遣      U+09063              3        0.01%
邛      U+0909B              3        0.01%
醅      U+09185              3        0.01%
醪      U+091AA              3        0.01%
醴      U+091B4              3        0.01%
醺      U+091BA              3        0.01%
銮      U+092AE              3        0.01%
钏      U+0948F              3        0.01%
钧      U+094A7              3        0.01%
铁      U+094C1              3        0.01%
镳      U+09573              3        0.01%
闽      U+095FD              3        0.01%
阊      U+0960A              3        0.01%
队      U+0961F              3        0.01%
隆      U+09686              3        0.01%
雝      U+096DD              3        0.01%
霄      U+09704              3        0.01%
鞅      U+09785              3        0.01%
鞲      U+097B2              3        0.01%
顺      U+0987A              3        0.01%
颊      U+0988A              3        0.01%
颗      U+09897              3        0.01%
鲤      U+09CA4              3        0.01%
鼻      U+09F3B              3        0.01%
业      U+04E1A              2        0.00%
丰      U+04E30              2        0.00%
串      U+04E32              2        0.00%
乃      U+04E43              2        0.00%
买      U+04E70              2        0.00%
乾      U+04E7E              2        0.00%
互      U+04E92              2        0.00%
产      U+04EA7              2        0.00%
仁      U+04EC1              2        0.00%
仅      U+04EC5              2        0.00%
介      U+04ECB              2        0.00%
仑      U+04ED1              2        0.00%
仲      U+04EF2              2        0.00%
价      U+04EF7              2        0.00%
侈      U+04F88              2        0.00%
俘      U+04FD8              2        0.00%
倖      U+05016              2        0.00%
决      U+051B3              2        0.00%
况      U+051B5              2        0.00%
凑      U+051D1              2        0.00%
凛      U+051DB              2        0.00%
凿      U+051FF              2        0.00%
刀      U+05200              2        0.00%
刁      U+05201              2        0.00%
创      U+0521B              2        0.00%
刺      U+0523A              2        0.00%
削      U+0524A              2        0.00%
加      U+052A0              2        0.00%
势      U+052BF              2        0.00%
勃      U+052C3              2        0.00%
勉      U+052C9              2        0.00%
勾      U+052FE              2        0.00%
卵      U+05375              2        0.00%
叵      U+053F5              2        0.00%
叹      U+053F9              2        0.00%
吉      U+05409              2        0.00%
否      U+05426              2        0.00%
吻      U+0543B              2        0.00%
吾      U+0543E              2        0.00%
咂      U+05482              2        0.00%
咸      U+054B8              2        0.00%
咿      U+054BF              2        0.00%
哥      U+054E5              2        0.00%
喔      U+05594              2        0.00%
喝      U+0559D              2        0.00%
嗈      U+055C8              2        0.00%
嗣      U+055E3              2        0.00%
嘱      U+05631              2        0.00%
囚      U+056DA              2        0.00%
型      U+0578B              2        0.00%
垫      U+057AB              2        0.00%
墀      U+05880              2        0.00%
墓      U+05893              2        0.00%
备      U+05907              2        0.00%
夭      U+0592D              2        0.00%
央      U+0592E              2        0.00%
夸      U+05938              2        0.00%
奁      U+05941              2        0.00%
奚      U+0595A              2        0.00%
姣      U+059E3              2        0.00%
姹      U+059F9              2        0.00%
婀      U+05A40              2        0.00%
婺      U+05A7A              2        0.00%
存      U+05B58              2        0.00%
寓      U+05BD3              2        0.00%
导      U+05BFC              2        0.00%
尉      U+05C09              2        0.00%
尖      U+05C16              2        0.00%
尝      U+05C1D              2        0.00%
尧      U+05C27              2        0.00%
峭      U+05CED              2        0.00%
嶂      U+05D82              2        0.00%
嶷      U+05DB7              2        0.00%
左      U+05DE6              2        0.00%
巾      U+05DFE              2        0.00%
帖      U+05E16              2        0.00%
帜      U+05E1C              2        0.00%
幼      U+05E7C              2        0.00%
庆      U+05E86              2        0.00%
座      U+05EA7              2        0.00%
忪      U+05FEA              2        0.00%
怒      U+06012              2        0.00%
怠      U+06020              2        0.00%
恁      U+06041              2        0.00%
愈      U+06108              2        0.00%
愉      U+06109              2        0.00%
愤      U+06124              2        0.00%
截      U+0622A              2        0.00%
执      U+06267              2        0.00%
扪      U+0626A              2        0.00%
扼      U+0627C              2        0.00%
抗      U+06297              2        0.00%
抵      U+062B5              2        0.00%
拘      U+062D8              2        0.00%
拥      U+062E5              2        0.00%
拭      U+062ED              2        0.00%
拼      U+062FC              2        0.00%
拿      U+062FF              2        0.00%
挡      U+06321              2        0.00%
挥      U+06325              2        0.00%
挽      U+0633D              2        0.00%
换      U+06362              2        0.00%
揪      U+063EA              2        0.00%
揽      U+063FD              2        0.00%
搽      U+0643D              2        0.00%
摅      U+06445              2        0.00%
摆      U+06446              2        0.00%
撤      U+064A4              2        0.00%
撩      U+064A9              2        0.00%
攲      U+06532              2        0.00%
敦      U+06566              2        0.00%
斛      U+0659B              2        0.00%
斝      U+0659D              2        0.00%
旒      U+065D2              2        0.00%
旬      U+065EC              2        0.00%
旷      U+065F7              2        0.00%
昪      U+0662A              2        0.00%
显      U+0663E              2        0.00%
普      U+0666E              2        0.00%
暑      U+06691              2        0.00%
暝      U+0669D              2        0.00%
曼      U+066FC              2        0.00%
材      U+06750              2        0.00%
杖      U+06756              2        0.00%
杪      U+0676A              2        0.00%
枨      U+067A8              2        0.00%
柚      U+067DA              2        0.00%
柯      U+067EF              2        0.00%
株      U+0682A              2        0.00%
桓      U+06853              2        0.00%
梯      U+068AF              2        0.00%
检      U+068C0              2        0.00%
森      U+068EE              2        0.00%
榔      U+06994              2        0.00%
樊      U+06A0A              2        0.00%
樗      U+06A17              2        0.00%
欣      U+06B23              2        0.00%
毫      U+06BEB              2        0.00%
毳      U+06BF3              2        0.00%
沧      U+06CA7              2        0.00%
泝      U+06CDD              2        0.00%
浊      U+06D4A              2        0.00%
测      U+06D4B              2        0.00%
涡      U+06DA1              2        0.00%
涨      U+06DA8              2        0.00%
淑      U+06DD1              2        0.00%
湄      U+06E44              2        0.00%
溯      U+06EAF              2        0.00%
澈      U+06F88              2        0.00%
灺      U+0707A              2        0.00%
炼      U+070BC              2        0.00%
熄      U+07184              2        0.00%
牢      U+07262              2        0.00%
猎      U+0730E              2        0.00%
猖      U+07316              2        0.00%
珥      U+073E5              2        0.00%
珪      U+073EA              2        0.00%
珮      U+073EE              2        0.00%
璃      U+07483              2        0.00%
璇      U+07487              2        0.00%
璧      U+074A7              2        0.00%
瓣      U+074E3              2        0.00%
甄      U+07504              2        0.00%
甜      U+0751C              2        0.00%
田      U+07530              2        0.00%
痴      U+075F4              2        0.00%
盼      U+076FC              2        0.00%
眺      U+0773A              2        0.00%
睇      U+07747              2        0.00%
睛      U+0775B              2        0.00%
瞻      U+077BB              2        0.00%
碾      U+078BE              2        0.00%
祀      U+07940              2        0.00%
祜      U+0795C              2        0.00%
祥      U+07965              2        0.00%
祭      U+0796D              2        0.00%
稹      U+07A39              2        0.00%
突      U+07A81              2        0.00%
窃      U+07A83              2        0.00%
窄      U+07A84              2        0.00%
竟      U+07ADF              2        0.00%
符      U+07B26              2        0.00%
策      U+07B56              2        0.00%
箨      U+07BA8              2        0.00%
篆      U+07BC6              2        0.00%
篷      U+07BF7              2        0.00%
纬      U+07EAC              2        0.00%
纳      U+07EB3              2        0.00%
纽      U+07EBD              2        0.00%
绉      U+07EC9              2        0.00%
绊      U+07ECA              2        0.00%
绎      U+07ECE              2        0.00%
绒      U+07ED2              2        0.00%
绢      U+07EE2              2        0.00%
绫      U+07EEB              2        0.00%
绸      U+07EF8              2        0.00%
绻      U+07EFB              2        0.00%
缱      U+07F31              2        0.00%
缺      U+07F3A              2        0.00%
网      U+07F51              2        0.00%
罥      U+07F65              2        0.00%
罨      U+07F68              2        0.00%
翳      U+07FF3              2        0.00%
肉      U+08089              2        0.00%
胁      U+080C1              2        0.00%
胡      U+080E1              2        0.00%
脑      U+08111              2        0.00%
腐      U+08150              2        0.00%
膀      U+08180              2        0.00%
臆      U+081C6              2        0.00%
苇      U+082C7              2        0.00%
苞      U+082DE              2        0.00%
苣      U+082E3              2        0.00%
茅      U+08305              2        0.00%
荇      U+08347              2        0.00%
荧      U+08367              2        0.00%
荫      U+0836B              2        0.00%
荭      U+0836D              2        0.00%
获      U+083B7              2        0.00%
萤      U+08424              2        0.00%
萦      U+08426              2        0.00%
萼      U+0843C              2        0.00%
葓      U+08453              2        0.00%
著      U+08457              2        0.00%
蒸      U+084B8              2        0.00%
蕾      U+0857E              2        0.00%
藤      U+085E4              2        0.00%
藻      U+085FB              2        0.00%
虏      U+0864F              2        0.00%
虱      U+08671              2        0.00%
蜍      U+0870D              2        0.00%
蜻      U+0873B              2        0.00%
衽      U+0887D              2        0.00%
袁      U+08881              2        0.00%
袋      U+0888B              2        0.00%
袴      U+088B4              2        0.00%
褰      U+08930              2        0.00%
襞      U+0895E              2        0.00%
觜      U+089DC              2        0.00%
讯      U+08BAF              2        0.00%
设      U+08BBE              2        0.00%
证      U+08BC1              2        0.00%
试      U+08BD5              2        0.00%
诣      U+08BE3              2        0.00%
详      U+08BE6              2        0.00%
谈      U+08C08              2        0.00%
谥      U+08C25              2        0.00%
谩      U+08C29              2        0.00%
贡      U+08D21              2        0.00%
贬      U+08D2C              2        0.00%
贮      U+08D2E              2        0.00%
贾      U+08D3E              2        0.00%
赌      U+08D4C              2        0.00%
赢      U+08D62              2        0.00%
趖      U+08D96              2        0.00%
跗      U+08DD7              2        0.00%
践      U+08DF5              2        0.00%
蹀      U+08E40              2        0.00%
蹄      U+08E44              2        0.00%
蹊      U+08E4A              2        0.00%
躞      U+08E9E              2        0.00%
轸      U+08F78              2        0.00%
辱      U+08FB1              2        0.00%
返      U+08FD4              2        0.00%
迩      U+08FE9              2        0.00%
迸      U+08FF8              2        0.00%
适      U+09002              2        0.00%
逍      U+0900D              2        0.00%
逼      U+0903C              2        0.00%
遭      U+0906D              2        0.00%
避      U+0907F              2        0.00%
郊      U+090CA              2        0.00%
郭      U+090ED              2        0.00%
酊      U+0914A              2        0.00%
配      U+0914D              2        0.00%
酩      U+09169              2        0.00%
酲      U+09172              2        0.00%
醇      U+09187              2        0.00%
醑      U+09191              2        0.00%
鉴      U+09274              2        0.00%
钮      U+094AE              2        0.00%
钱      U+094B1              2        0.00%
铠      U+094E0              2        0.00%
镞      U+0955E              2        0.00%
镯      U+0956F              2        0.00%
镶      U+09576              2        0.00%
闹      U+095F9              2        0.00%
阍      U+0960D              2        0.00%
防      U+09632              2        0.00%
阻      U+0963B              2        0.00%
陂      U+09642              2        0.00%
附      U+09644              2        0.00%
陶      U+09676              2        0.00%
雏      U+096CF              2        0.00%
霅      U+09705              2        0.00%
霎      U+0970E              2        0.00%
革      U+09769              2        0.00%
鞚      U+0979A              2        0.00%
韔      U+097D4              2        0.00%
颐      U+09890              2        0.00%
颙      U+09899              2        0.00%
颠      U+098A0              2        0.00%
颭      U+098AD              2        0.00%
馨      U+099A8              2        0.00%
骄      U+09A84              2        0.00%
骤      U+09AA4              2        0.00%
鬣      U+09B23              2        0.00%
鸱      U+09E31              2        0.00%
鹅      U+09E45              2        0.00%
麹      U+09EB9              2        0.00%
鼙      U+09F19              2        0.00%
龄      U+09F84              2        0.00%
丕      U+04E15              1        0.00%
丞      U+04E1E              1        0.00%
丢      U+04E22              1        0.00%
乎      U+04E4E              1        0.00%
乏      U+04E4F              1        0.00%
习      U+04E60              1        0.00%
仓      U+04ED3              1        0.00%
仔      U+04ED4              1        0.00%
仕      U+04ED5              1        0.00%
仰      U+04EF0              1        0.00%
件      U+04EF6              1        0.00%
伏      U+04F0F              1        0.00%
伐      U+04F10              1        0.00%
佗      U+04F57              1        0.00%
佚      U+04F5A              1        0.00%
佺      U+04F7A              1        0.00%
侃      U+04F83              1        0.00%
侧      U+04FA7              1        0.00%
俊      U+04FCA              1        0.00%
俯      U+04FEF              1        0.00%
倡      U+05021              1        0.00%
偓      U+05053              1        0.00%
僻      U+050FB              1        0.00%
充      U+05145              1        0.00%
兜      U+0515C              1        0.00%
兢      U+05162              1        0.00%
冀      U+05180              1        0.00%
册      U+0518C              1        0.00%
冕      U+05195              1        0.00%
冤      U+051A4              1        0.00%
凶      U+051F6              1        0.00%
划      U+05212              1        0.00%
判      U+05224              1        0.00%
刷      U+05237              1        0.00%
刹      U+05239              1        0.00%
割      U+05272              1        0.00%
劫      U+052AB              1        0.00%
劭      U+052AD              1        0.00%
勤      U+052E4              1        0.00%
勿      U+052FF              1        0.00%
匝      U+0531D              1        0.00%
匹      U+05339              1        0.00%
卉      U+05349              1        0.00%
危      U+05371              1        0.00%
友      U+053CB              1        0.00%
另      U+053E6              1        0.00%
叩      U+053E9              1        0.00%
召      U+053EC              1        0.00%
吃      U+05403              1        0.00%
吊      U+0540A              1        0.00%
吮      U+0542E              1        0.00%
呕      U+05455              1        0.00%
呙      U+05459              1        0.00%
咋      U+0548B              1        0.00%
咐      U+05490              1        0.00%
咬      U+054AC              1        0.00%
哉      U+054C9              1        0.00%
哭      U+054ED              1        0.00%
哲      U+054F2              1        0.00%
哽      U+054FD              1        0.00%
唳      U+05533              1        0.00%
喘      U+05598              1        0.00%
嗜      U+055DC              1        0.00%
嗽      U+055FD              1        0.00%
嘘      U+05618              1        0.00%
嘲      U+05632              1        0.00%
固      U+056FA              1        0.00%
坏      U+0574F              1        0.00%
块      U+05757              1        0.00%
埋      U+057CB              1        0.00%
培      U+057F9              1        0.00%
埽      U+057FD              1        0.00%
增      U+0589E              1        0.00%
墨      U+058A8              1        0.00%
壮      U+058EE              1        0.00%
壳      U+058F3              1        0.00%
夷      U+05937              1        0.00%
奎      U+0594E              1        0.00%
奔      U+05954              1        0.00%
她      U+05979              1        0.00%
妩      U+059A9              1        0.00%
委      U+059D4              1        0.00%
婚      U+05A5A              1        0.00%
媲      U+05AB2              1        0.00%
嫌      U+05ACC              1        0.00%
嬉      U+05B09              1        0.00%
孟      U+05B5F              1        0.00%
宇      U+05B87              1        0.00%
守      U+05B88              1        0.00%
宏      U+05B8F              1        0.00%
宦      U+05BA6              1        0.00%
宰      U+05BB0              1        0.00%
宽      U+05BBD              1        0.00%
察      U+05BDF              1        0.00%
寮      U+05BEE              1        0.00%
屐      U+05C50              1        0.00%
履      U+05C65              1        0.00%
岐      U+05C90              1        0.00%
岷      U+05CB7              1        0.00%
峦      U+05CE6              1        0.00%
崔      U+05D14              1        0.00%
崖      U+05D16              1        0.00%
己      U+05DF1              1        0.00%
帕      U+05E15              1        0.00%
帮      U+05E2E              1        0.00%
幅      U+05E45              1        0.00%
幔      U+05E54              1        0.00%
幻      U+05E7B              1        0.00%
店      U+05E97              1        0.00%
庵      U+05EB5              1        0.00%
庶      U+05EB6              1        0.00%
康      U+05EB7              1        0.00%
廨      U+05EE8              1        0.00%
弥      U+05F25              1        0.00%
彀      U+05F40              1        0.00%
彼      U+05F7C              1        0.00%
徵      U+05FB5              1        0.00%
怪      U+0602A              1        0.00%
恕      U+06055              1        0.00%
恺      U+0607A              1        0.00%
患      U+060A3              1        0.00%
惑      U+060D1              1        0.00%
惘      U+060D8              1        0.00%
惠      U+060E0              1        0.00%
惶      U+060F6              1        0.00%
愫      U+0612B              1        0.00%
憎      U+0618E              1        0.00%
懈      U+061C8              1        0.00%
戎      U+0620E              1        0.00%
戒      U+06212              1        0.00%
扮      U+0626E              1        0.00%
扶      U+06276              1        0.00%
批      U+06279              1        0.00%
找      U+0627E              1        0.00%
抒      U+06292              1        0.00%
抖      U+06296              1        0.00%
抚      U+0629A              1        0.00%
抱      U+062B1              1        0.00%
担      U+062C5              1        0.00%
择      U+062E9              1        0.00%
拯      U+062EF              1        0.00%
拴      U+062F4              1        0.00%
拽      U+062FD              1        0.00%
振      U+0632F              1        0.00%
捕      U+06355              1        0.00%
掠      U+063A0              1        0.00%
揉      U+063C9              1        0.00%
搓      U+06413              1        0.00%
搭      U+0642D              1        0.00%
敷      U+06577              1        0.00%
斤      U+065A4              1        0.00%
旺      U+065FA              1        0.00%
晏      U+0664F              1        0.00%
暧      U+066A7              1        0.00%
曛      U+066DB              1        0.00%
术      U+0672F              1        0.00%
杉      U+06749              1        0.00%
杭      U+0676D              1        0.00%
杵      U+06775              1        0.00%
杷      U+06777              1        0.00%
杼      U+0677C              1        0.00%
构      U+06784              1        0.00%
析      U+06790              1        0.00%
枢      U+067A2              1        0.00%
柄      U+067C4              1        0.00%
某      U+067D0              1        0.00%
柱      U+067F1              1        0.00%
标      U+06807              1        0.00%
栗      U+06817              1        0.00%
栽      U+0683D              1        0.00%
桔      U+06854              1        0.00%
桶      U+06876              1        0.00%
棉      U+068C9              1        0.00%
楷      U+06977              1        0.00%
楸      U+06978              1        0.00%
概      U+06982              1        0.00%
榆      U+06986              1        0.00%
槭      U+069ED              1        0.00%
樯      U+06A2F              1        0.00%
橹      U+06A79              1        0.00%
欺      U+06B3A              1        0.00%
歉      U+06B49              1        0.00%
殆      U+06B86              1        0.00%
殊      U+06B8A              1        0.00%
毕      U+06BD5              1        0.00%
汁      U+06C41              1        0.00%
汇      U+06C47              1        0.00%
汤      U+06C64              1        0.00%
沁      U+06C81              1        0.00%
沓      U+06C93              1        0.00%
沽      U+06CBD              1        0.00%
泄      U+06CC4              1        0.00%
泡      U+06CE1              1        0.00%
泳      U+06CF3              1        0.00%
泻      U+06CFB              1        0.00%
涉      U+06D89              1        0.00%
涌      U+06D8C              1        0.00%
涳      U+06DB3              1        0.00%
淞      U+06DDE              1        0.00%
混      U+06DF7              1        0.00%
渌      U+06E0C              1        0.00%
渗      U+06E17              1        0.00%
渥      U+06E25              1        0.00%
湛      U+06E5B              1        0.00%
滋      U+06ECB              1        0.00%
滓      U+06ED3              1        0.00%
滤      U+06EE4              1        0.00%
演      U+06F14              1        0.00%
漳      U+06F33              1        0.00%
激      U+06FC0              1        0.00%
濯      U+06FEF              1        0.00%
瀛      U+0701B              1        0.00%
灌      U+0704C              1        0.00%
灿      U+0707F              1        0.00%
炬      U+070AC              1        0.00%
炭      U+070AD              1        0.00%
烹      U+070F9              1        0.00%
焉      U+07109              1        0.00%
爆      U+07206              1        0.00%
爵      U+07235              1        0.00%
爽      U+0723D              1        0.00%
牌      U+0724C              1        0.00%
牧      U+07267              1        0.00%
犬      U+072AC              1        0.00%
猜      U+0731C              1        0.00%
玎      U+0738E              1        0.00%
玑      U+07391              1        0.00%
玛      U+0739B              1        0.00%
玻      U+073BB              1        0.00%
珩      U+073E9              1        0.00%
琉      U+07409              1        0.00%
瑙      U+07459              1        0.00%
璋      U+0748B              1        0.00%
璫      U+074AB              1        0.00%
瓯      U+074EF              1        0.00%
畅      U+07545              1        0.00%
畏      U+0754F              1        0.00%
略      U+07565              1        0.00%
疼      U+075BC              1        0.00%
癫      U+0766B              1        0.00%
皂      U+07682              1        0.00%
皙      U+07699              1        0.00%
眸      U+07738              1        0.00%
瞎      U+0778E              1        0.00%
矣      U+077E3              1        0.00%
矿      U+077FF              1        0.00%
砂      U+07802              1        0.00%
砖      U+07816              1        0.00%
祗      U+07957              1        0.00%
祷      U+07977              1        0.00%
禅      U+07985              1        0.00%
禹      U+079B9              1        0.00%
禾      U+079BE              1        0.00%
秾      U+079FE              1        0.00%
稻      U+07A3B              1        0.00%
窟      U+07A9F              1        0.00%
窦      U+07AA6              1        0.00%
竭      U+07AED              1        0.00%
竺      U+07AFA              1        0.00%
笔      U+07B14              1        0.00%
筌      U+07B4C              1        0.00%
答      U+07B54              1        0.00%
粗      U+07C97              1        0.00%
粘      U+07C98              1        0.00%
粤      U+07CA4              1        0.00%
糟      U+07CDF              1        0.00%
纂      U+07E82              1        0.00%
级      U+07EA7              1        0.00%
纺      U+07EBA              1        0.00%
绞      U+07EDE              1        0.00%
绰      U+07EF0              1        0.00%
缈      U+07F08              1        0.00%
缎      U+07F0E              1        0.00%
缝      U+07F1D              1        0.00%
缰      U+07F30              1        0.00%
缸      U+07F38              1        0.00%
署      U+07F72              1        0.00%
羹      U+07FB9              1        0.00%
翥      U+07FE5              1        0.00%
翦      U+07FE6              1        0.00%
翱      U+07FF1              1        0.00%
耀      U+08000              1        0.00%
考      U+08003              1        0.00%
耍      U+0800D              1        0.00%
耸      U+08038              1        0.00%
育      U+080B2              1        0.00%
胃      U+080C3              1        0.00%
胆      U+080C6              1        0.00%
胥      U+080E5              1        0.00%
脏      U+0810F              1        0.00%
腊      U+0814A              1        0.00%
腹      U+08179              1        0.00%
臙      U+081D9              1        0.00%
舆      U+08206              1        0.00%
艰      U+08270              1        0.00%
芬      U+082AC              1        0.00%
范      U+08303              1        0.00%
茧      U+08327              1        0.00%
荣      U+08363              1        0.00%
莓      U+08393              1        0.00%
菰      U+083F0              1        0.00%
萎      U+0840E              1        0.00%
葱      U+08471              1        0.00%
葵      U+08475              1        0.00%
蒂      U+08482              1        0.00%
蓄      U+084C4              1        0.00%
蓖      U+084D6              1        0.00%
蕃      U+08543              1        0.00%
虎      U+0864E              1        0.00%
蚌      U+0868C              1        0.00%
蛛      U+086DB              1        0.00%
蛟      U+086DF              1        0.00%
蟀      U+087C0              1        0.00%
蟋      U+087CB              1        0.00%
衩      U+08869              1        0.00%
裕      U+088D5              1        0.00%
裤      U+088E4              1        0.00%
裹      U+088F9              1        0.00%
褚      U+0891A              1        0.00%
览      U+089C8              1        0.00%
觞      U+089DE              1        0.00%
誓      U+08A93              1        0.00%
训      U+08BAD              1        0.00%
诈      U+08BC8              1        0.00%
诚      U+08BDA              1        0.00%
该      U+08BE5              1        0.00%
谊      U+08C0A              1        0.00%
谦      U+08C26              1        0.00%
谴      U+08C34              1        0.00%
豫      U+08C6B              1        0.00%
资      U+08D44              1        0.00%
赚      U+08D5A              1        0.00%
赫      U+08D6B              1        0.00%
趾      U+08DBE              1        0.00%
跌      U+08DCC              1        0.00%
跟      U+08DDF              1        0.00%
蹈      U+08E48              1        0.00%
蹑      U+08E51              1        0.00%
轼      U+08F7C              1        0.00%
辈      U+08F88              1        0.00%
辉      U+08F89              1        0.00%
辊      U+08F8A              1        0.00%
辟      U+08F9F              1        0.00%
辨      U+08FA8              1        0.00%
辩      U+08FA9              1        0.00%
迂      U+08FC2              1        0.00%
述      U+08FF0              1        0.00%
逆      U+09006              1        0.00%
逊      U+0900A              1        0.00%
逞      U+0901E              1        0.00%
逾      U+0903E              1        0.00%
邪      U+090AA              1        0.00%
郢      U+090E2              1        0.00%
酣      U+09163              1        0.00%
酬      U+0916C              1        0.00%
酷      U+09177              1        0.00%
酸      U+09178              1        0.00%
酿      U+0917F              1        0.00%
鈤      U+09224              1        0.00%
钉      U+09489              1        0.00%
铲      U+094F2              1        0.00%
铸      U+094F8              1        0.00%
错      U+09519              1        0.00%
锥      U+09525              1        0.00%
锻      U+0953B              1        0.00%
镏      U+0954F              1        0.00%
闷      U+095F7              1        0.00%
闾      U+095FE              1        0.00%
阆      U+09606              1        0.00%
阖      U+09616              1        0.00%
陆      U+09646              1        0.00%
陪      U+0966A              1        0.00%
需      U+09700              1        0.00%
霁      U+09701              1        0.00%
霍      U+0970D              1        0.00%
韧      U+097E7              1        0.00%
顶      U+09876              1        0.00%
颀      U+09880              1        0.00%
预      U+09884              1        0.00%
颓      U+09893              1        0.00%
颖      U+09896              1        0.00%
餐      U+09910              1        0.00%
饭      U+0996D              1        0.00%
饲      U+09972              1        0.00%
饷      U+09977              1        0.00%
驭      U+09A6D              1        0.00%
驮      U+09A6E              1        0.00%
驻      U+09A7B              1        0.00%
骂      U+09A82              1        0.00%
骏      U+09A8F              1        0.00%
髟      U+09ADF              1        0.00%
鬼      U+09B3C              1        0.00%
鲈      U+09C88              1        0.00%
