Char   Codepoint     Frequency   Percentage
枕      U+06795              1        0.03%
枥      U+067A5              1        0.03%
枲      U+067B2              1        0.03%
柄      U+067C4              1        0.03%
柱      U+067F1              1        0.03%
根      U+06839              1        0.03%
格      U+0683C              1        0.03%
桂      U+06842              1        0.03%
桥      U+06865              1        0.03%
梁      U+06881              1        0.03%
楚      U+0695A              1        0.03%
欣      U+06B23              1        0.03%
欻      U+06B3B              1        0.03%
殂      U+06B82              1        0.03%
殃      U+06B83              1        0.03%
殷      U+06BB7              1        0.03%
殿      U+06BBF              1        0.03%
比      U+06BD4              1        0.03%
永      U+06C38              1        0.03%
江      U+06C5F              1        0.03%
池      U+06C60              1        0.03%
沉      U+06C89              1        0.03%
沐      U+06C90              1        0.03%
法      U+06CD5              1        0.03%
注      U+06CE8              1        0.03%
泪      U+06CEA              1        0.03%
泽      U+06CFD              1        0.03%
洛      U+06D1B              1        0.03%
洞      U+06D1E              1        0.03%
津      U+06D25              1        0.03%
洪      U+06D2A              1        0.03%
活      U+06D3B              1        0.03%
济      U+06D4E              1        0.03%
浑      U+06D51              1        0.03%
涉      U+06D89              1        0.03%
涌      U+06D8C              1        0.03%
涕      U+06D95              1        0.03%
淮      U+06DEE              1        0.03%
漂      U+06F02              1        0.03%
漱      U+06F31              1        0.03%
潜      U+06F5C              1        0.03%
澌      U+06F8C              1        0.03%
激      U+06FC0              1        0.03%
灭      U+0706D              1        0.03%
灰      U+07070              1        0.03%
灿      U+0707F              1        0.03%
点      U+070B9              1        0.03%
烂      U+070C2              1        0.03%
烈      U+070C8              1        0.03%
烟      U+070DF              1        0.03%
烦      U+070E6              1        0.03%
焜      U+0711C              1        0.03%
然      U+07136              1        0.03%
煌      U+0714C              1        0.03%
照      U+07167              1        0.03%
版      U+07248              1        0.03%
牛      U+0725B              1        0.03%
特      U+07279              1        0.03%
犯      U+072AF              1        0.03%
狐      U+072D0              1        0.03%
狩      U+072E9              1        0.03%
猛      U+0731B              1        0.03%
献      U+0732E              1        0.03%
猴      U+07334              1        0.03%
率      U+07387              1        0.03%
玺      U+073BA              1        0.03%
琅      U+07405              1        0.03%
理      U+07406              1        0.03%
瓒      U+074D2              1        0.03%
瓮      U+074EE              1        0.03%
男      U+07537              1        0.03%
疆      U+07586              1        0.03%
盖      U+076D6              1        0.03%
盛      U+076DB              1        0.03%
盟      U+076DF              1        0.03%
睹      U+07779              1        0.03%
瞻      U+077BB              1        0.03%
矢      U+077E2              1        0.03%
砟      U+0781F              1        0.03%
硌      U+0784C              1        0.03%
磐      U+078D0              1        0.03%
祜      U+0795C              1        0.03%
福      U+0798F              1        0.03%
私      U+079C1              1        0.03%
秘      U+079D8              1        0.03%
秬      U+079EC              1        0.03%
稀      U+07A00              1        0.03%
稻      U+07A3B              1        0.03%
空      U+07A7A              1        0.03%
窈      U+07A88              1        0.03%
窟      U+07A9F              1        0.03%
竖      U+07AD6              1        0.03%
竟      U+07ADF              1        0.03%
竦      U+07AE6              1        0.03%
笙      U+07B19              1        0.03%
笛      U+07B1B              1        0.03%
简      U+07B80              1        0.03%
箧      U+07BA7              1        0.03%
箫      U+07BAB              1        0.03%
篇      U+07BC7              1        0.03%
粪      U+07CAA              1        0.03%
糜      U+07CDC              1        0.03%
系      U+07CFB              1        0.03%
素      U+07D20              1        0.03%
累      U+07D2F              1        0.03%
纷      U+07EB7              1        0.03%
结      U+07ED3              1        0.03%
绕      U+07ED5              1        0.03%
绪      U+07EEA              1        0.03%
缩      U+07F29              1        0.03%
缯      U+07F2F              1        0.03%
缺      U+07F3A              1        0.03%
网      U+07F51              1        0.03%
罗      U+07F57              1        0.03%
置      U+07F6E              1        0.03%
罹      U+07F79              1        0.03%
羁      U+07F81              1        0.03%
羊      U+07F8A              1        0.03%
美      U+07F8E              1        0.03%
羡      U+07FA1              1        0.03%
群      U+07FA4              1        0.03%
翅      U+07FC5              1        0.03%
翱      U+07FF1              1        0.03%
翼      U+07FFC              1        0.03%
考      U+08003              1        0.03%
耄      U+08004              1        0.03%
耋      U+0800B              1        0.03%
耕      U+08015              1        0.03%
肃      U+08083              1        0.03%
肉      U+08089              1        0.03%
股      U+080A1              1        0.03%
肱      U+080B1              1        0.03%
胙      U+080D9              1        0.03%
